customer_code,signup_date,customer_segment,email,loyalty_id
0033256,23-May-2023,SMB,user33256@example.com,L211117
0033257,28-Feb-2023, Enterprise ,user33257@example.com,L801587
C0033258,2023/08/07,enterprise,user33258@example.com,L770883
C0033259,2025/07/01,Consumer,user33259@example.com,L171784
C0033260,10/09/2025,SMB,user33260@example.com,
CUST-0033261,2024-06-16,Consumer,,L928475
0033262,07/31/2022,Consumer,user33262@example.com,
CUST-0033263,26-Nov-2022, Enterprise ,user33263@example.com,L365830
C0033264,2025/01/03,CONSUMER,user33264@example.com,
CUST-0033265,05/12/2025, Consumer ,user33265@example.com,L771375
cust-0033266,2025-09-24,Enterprise,user33266@example.com,
C0033267,13-Jul-2024, Enterprise ,user33267@example.com,L805885
CUST-0033268,2021-10-29, Enterprise ,user33268@example.com,L170288
CUST-0033269,12/04/2024,CONSUMER,user33269@example.com,L383306
0033270,05-Feb-2023,Enterprise,user33270@example.com,L842181
CUST-0033271,2021/03/29,CONSUMER,user33271@example.com,L209327
C0033272,2024/05/03, Consumer ,user33272@example.com,L515990
C0033273,07/04/2022, SMB ,user33273@example.com,L895467
 CUST-0033274 ,2022/09/22,SMB,user33274@example.com,L503046
 0033275 ,14-Dec-2022, Consumer ,user33275@example.com,L341575
CUST-0033276,08/27/2024, Consumer ,user33276@example.com,L546546
 0033277 ,2021/05/20,Consumer,user33277@example.com,L517603
C0033278,2020/07/02, Enterprise ,user33278@example.com,L654300
0033279,2020/03/17,CONSUMER,user33279@example.com,L829300
C0033280,2022/12/26,Consumer,user33280@example.com,L684435
0033281,22-Nov-2022,Consumer,user33281@example.com,L282308
 CUST-0033282 ,2025/12/11,Enterprise,user33282@example.com,L887218
0033283,2024/02/19,Consumer,user33283@example.com,L606656
0033284,2022-05-29, Consumer ,user33284@example.com,L544030
0033285,2020-07-17,SMB,user33285@example.com,L995030
 0033286 ,10/17/2025,Enterprise,user33286@example.com,L285274
CUST-0033287,11/14/2022, Consumer ,user33287@example.com,L398846
CUST-0033288,06/02/2024,Enterprise,user33288@example.com,L837192
 C0033289 ,27-Feb-2023,Enterprise,user33289@example.com,L584946
CUST-0033290,06/30/2024,SMB,user33290@example.com,L138059
0033291,19-Mar-2025,Enterprise,user33291@example.com,L238539
C0033292,2025-11-06,Enterprise,user33292@example.com,L159620
0033293,2022-04-26,consumer,user33293@example.com,L235231
C0033294,2025-06-19,Consumer,user33294@example.com,L131809
C0033295,16-Aug-2022,Consumer,user33295@example.com,
 C0033296 ,01-Apr-2025,Consumer,user33296@example.com,L738460
0033297,2025-05-26, Consumer ,user33297@example.com,L399280
C0033298,2025-05-20,Enterprise,user33298@example.com,L277270
 0033299 ,04-May-2022,Enterprise,user33299@example.com,L507109
0033300,27-Feb-2025,ENTERPRISE,user33300@example.com,L438870
CUST-0033301,06/04/2024,ENTERPRISE,user33301@example.com,L959108
C0033302,2023-06-08,enterprise,user33302@example.com,L613821
C0033303,05/09/2025,ENTERPRISE,user33303@example.com,L759924
cust-0033304,20-Jan-2025,CONSUMER,user33304@example.com,L226368
 C0033305 ,12/25/2021,Enterprise,user33305@example.com,L951155
C0033306,15-Jul-2020,SMB,user33306@example.com,L882099
0033307,2022/08/27,consumer,user33307@example.com,L773953
0033308,2023-10-21, SMB ,user33308@example.com,
CUST-0033309,2022-07-06,SMB,user33309@example.com,L754599
 0033310 ,2022/01/03,SMB,user33310@example.com,L626864
CUST-0033311,26-Jul-2021, Enterprise ,user33311@example.com,L990167
 C0033312 ,05-Feb-2022,CONSUMER,user33312@example.com,L224424
0033313,01/25/2022,Consumer,user33313@example.com,L144930
0033314,05/27/2022,consumer,user33314@example.com,L622658
CUST-0033315,30-Nov-2022,SMB,user33315@example.com,L138595
 0033316 ,09-Nov-2023,Consumer,user33316@example.com,L927576
CUST-0033317,2020/07/20,Enterprise,user33317@example.com,L680075
0033318,24-Apr-2024,SMB,user33318@example.com,L692733
C0033319,03/31/2025,Enterprise,user33319@example.com,L315615
 C0033320 ,11/10/2020,CONSUMER,user33320@example.com,L307792
CUST-0033321,2022/08/11,Enterprise,user33321@example.com,L958800
CUST-0033322,2021/02/19,SMB,user33322@example.com,L532395
 0033323 ,2024/06/04, Consumer ,user33323@example.com,L405457
0033324,2025/04/26,SMB,user33324@example.com,L798586
0033325,2020/06/03,Consumer,user33325@example.com,L386350
C0033326,2022/03/21,Consumer,,L154660
C0033327,11/29/2024,ENTERPRISE,user33327@example.com,L359366
C0033328,2021-01-20,Enterprise,,L673800
C0033329,2021-01-28, Enterprise ,user33329@example.com,
0033330,15-Jan-2020,Consumer,user33330@example.com,L990138
 0033331 ,2025/08/19,SMB,user33331@example.com,L815879
CUST-0033332,02/15/2023, Consumer ,user33332@example.com,L719967
 0033333 ,2021/03/14,CONSUMER,user33333@example.com,L476792
cust-0033334,2022/08/15, Consumer ,user33334@example.com,L716707
 CUST-0033335 ,2020-11-05,SMB,user33335@example.com,L197528
 C0033336 ,2024/03/24,Consumer,user33336@example.com,L841982
0033337,07/22/2024,CONSUMER,user33337@example.com,L776330
0033338,07/16/2020,ENTERPRISE,user33338@example.com,
 C0033339 ,2023-06-05,SMB,user33339@example.com,L439599
0033340,2025/12/09,consumer,user33340@example.com,L679605
0033341,2021-05-12,ENTERPRISE,user33341@example.com,L578126
CUST-0033342,17-Jul-2025, Consumer ,user33342@example.com,L869005
c0033343,2022-12-06,CONSUMER,user33343@example.com,L428702
C0033344,2025/07/18,Consumer,user33344@example.com,L115218
C0033345,2025/10/01, Enterprise ,user33345@example.com,L578198
CUST-0033346,25-Sep-2021,SMB,user33346@example.com,L995447
CUST-0033347,07-Oct-2023,Consumer,user33347@example.com,L509394
0033348,2021/05/05,consumer,,L861840
0033349,2020-08-18, SMB ,user33349@example.com,
c0033350,2025/08/13,SMB,user33350@example.com,L610373
C0033351,04-Apr-2025,Consumer,user33351@example.com,L169665
 CUST-0033352 ,22-Jan-2021,SMB,user33352@example.com,L678821
C0033353,2023-03-22,ENTERPRISE,user33353@example.com,L447013
 CUST-0033354 ,01/21/2024,SMB,user33354@example.com,L714915
C0033355,24-Jun-2023,SMB,user33355@example.com,L310937
CUST-0033356,2023-01-21,Consumer,user33356@example.com,L607601
 CUST-0033357 ,23-Sep-2025, Consumer ,user33357@example.com,L515248
 0033358 ,2022-01-03,SMB,user33358@example.com,L828403
 0033359 ,19-Jul-2024,Enterprise,user33359@example.com,
C0033360,2021/06/17,CONSUMER,user33360@example.com,L796770
C0033361,2025-08-27,smb,user33361@example.com,L873184
C0033362,2025-04-26,consumer,user33362@example.com,L702894
 CUST-0033363 ,08/19/2025,SMB,user33363@example.com,
0033364,25-Apr-2020,SMB,user33364@example.com,L733848
0033365,10/20/2021,enterprise,user33365@example.com,L539159
0033366,02/01/2023,SMB,user33366@example.com,L750007
CUST-0033367,2021/03/28,Enterprise,user33367@example.com,L882494
CUST-0033368,24-Jul-2020,enterprise,user33368@example.com,L980082
CUST-0033369,25-Feb-2022,Consumer,user33369@example.com,L687617
 C0033370 ,17-Dec-2020,Consumer,user33370@example.com,L697970
CUST-0033371,2025/06/07,SMB,user33371@example.com,L865579
0033372,2022/01/27,consumer,,L319794
0033373,2024/09/05,SMB,user33373@example.com,L740943
C0033374,2021-08-01,Consumer,user33374@example.com,L453232
0033375,2025-05-22,CONSUMER,user33375@example.com,L275544
 C0033376 ,10/29/2023, SMB ,user33376@example.com,L387198
CUST-0033377,2021/01/21,Enterprise,user33377@example.com,L512800
C0033378,2025-06-27,SMB,user33378@example.com,L314186
C0033379,02-May-2021,enterprise,user33379@example.com,
c0033380,2022/04/06,ENTERPRISE,user33380@example.com,L527509
C0033381,2025-09-09,ENTERPRISE,user33381@example.com,L553346
0033382,2022/09/25,CONSUMER,user33382@example.com,L353745
0033383,12-Jun-2022,CONSUMER,user33383@example.com,L666253
 C0033384 ,2023-08-15,Enterprise,user33384@example.com,L792694
C0033385,2020/11/18,ENTERPRISE,user33385@example.com,L187735
C0033386,2024-01-15,CONSUMER,user33386@example.com,
0033387,2021/08/08,Enterprise,user33387@example.com,L249851
cust-0033388,2021-12-05,Consumer,user33388@example.com,L838161
C0033389,2024-10-21,Consumer,user33389@example.com,L547203
0033390,28-Jul-2020,SMB,user33390@example.com,
0033391,2022-03-14,Consumer,user33391@example.com,L372954
CUST-0033392,06/12/2021,CONSUMER,user33392@example.com,L100662
0033393,2022-03-04,smb,user33393@example.com,L388063
C0033394,16-Jul-2020, SMB ,user33394@example.com,
0033395,2024/02/06,SMB,user33395@example.com,L383066
cust-0033396,2024-08-08,SMB,user33396@example.com,L123656
CUST-0033397,2023/09/04,Consumer,user33397@example.com,L988216
c0033398,22-May-2020,SMB,user33398@example.com,L951650
C0033399,03/18/2025,Consumer,user33399@example.com,L138609
0033400,07/07/2021,Enterprise,,
 C0033401 ,10/13/2023,CONSUMER,user33401@example.com,L728882
CUST-0033402,06/12/2022,Consumer,user33402@example.com,L823214
 CUST-0033403 ,06/08/2025, Consumer ,user33403@example.com,L972180
 0033404 ,16-Sep-2024, Enterprise ,user33404@example.com,L450530
CUST-0033405,22-Sep-2022,consumer,user33405@example.com,L226094
cust-0033406,2025/03/31, Consumer ,user33406@example.com,L589773
 C0033407 ,2024-10-06,Consumer,user33407@example.com,L148387
CUST-0033408,2021/09/12,Consumer,user33408@example.com,L798042
0033409,2022/09/24,CONSUMER,user33409@example.com,L691632
 CUST-0033410 ,2021-10-06,SMB,user33410@example.com,L131092
CUST-0033411,29-Apr-2020,Consumer,user33411@example.com,L387335
CUST-0033412,08/02/2023, Enterprise ,user33412@example.com,L928888
 0033413 ,09/06/2021,SMB,user33413@example.com,L441398
C0033414,12/06/2022,Enterprise,user33414@example.com,L677856
0033415,18-Aug-2024,CONSUMER,user33415@example.com,L716598
C0033416,2020-09-21,Consumer,user33416@example.com,L577081
0033417,2023/10/06,consumer,user33417@example.com,L768958
 0033418 ,11-Jul-2023,Enterprise,user33418@example.com,L471612
C0033419,2024/07/21,SMB,user33419@example.com,L359211
C0033420,14-Aug-2022,Consumer,user33420@example.com,L267760
CUST-0033421,03/09/2023,Consumer,user33421@example.com,L519202
CUST-0033422,10/10/2021,consumer,user33422@example.com,L867092
 0033423 ,2020-11-07,SMB,user33423@example.com,L583442
0033424,2022-04-08,consumer,user33424@example.com,L107721
C0033425,09/12/2021, Consumer ,,L324349
C0033426,25-Feb-2021,CONSUMER,user33426@example.com,L871468
 CUST-0033427 ,15-Jun-2022,SMB,user33427@example.com,
C0033428,05/21/2025,SMB,user33428@example.com,L398706
cust-0033429,07/19/2020,Consumer,user33429@example.com,L104676
CUST-0033430,2025-05-29, SMB ,user33430@example.com,L768593
C0033431,2023-10-12,Consumer,user33431@example.com,L348227
C0033432,12/08/2022,CONSUMER,user33432@example.com,L166201
 C0033433 ,2021/03/29, Consumer ,user33433@example.com,L108027
 0033434 ,27-Sep-2023, SMB ,user33434@example.com,L294679
CUST-0033435,21-Feb-2023,SMB,user33435@example.com,L401452
0033436,19-Nov-2022,Consumer,user33436@example.com,
0033437,2022/10/10,Consumer,user33437@example.com,L633595
0033438,2022-09-11,SMB,user33438@example.com,L280240
CUST-0033439,10/25/2025, Consumer ,user33439@example.com,L513995
C0033440,2023/07/12,SMB,user33440@example.com,L626990
 C0033441 ,2025/03/05,Consumer,user33441@example.com,L297493
C0033442,07/20/2023, Enterprise ,user33442@example.com,L512604
 CUST-0033443 ,30-Apr-2022,consumer,user33443@example.com,L879610
C0033444,2025-11-04,CONSUMER,user33444@example.com,L501857
0033445,2021/06/22, SMB ,user33445@example.com,L246613
cust-0033446,2023-09-04, Enterprise ,user33446@example.com,L755403
0033447,2025/01/05,smb,user33447@example.com,L772115
 C0033448 ,28-Oct-2024, Consumer ,user33448@example.com,L310834
0033449,2023/04/24,Consumer,user33449@example.com,L303068
 0033450 ,04/24/2020,Consumer,user33450@example.com,
0033451,10/01/2020,CONSUMER,user33451@example.com,L850878
0033452,20-Jul-2023,Consumer,user33452@example.com,L499565
CUST-0033453,2025-03-26,SMB,user33453@example.com,L776335
CUST-0033454,20-Aug-2023,Enterprise,user33454@example.com,L432035
C0033455,2025/02/14, Enterprise ,user33455@example.com,L898166
 0033456 ,2023/02/08,SMB,user33456@example.com,L354714
0033457,09/21/2021, Consumer ,user33457@example.com,L424972
0033458,2022/02/05,SMB,user33458@example.com,L317594
CUST-0033459,2022-11-17,Enterprise,user33459@example.com,L764943
CUST-0033460,2022/05/27,Enterprise,user33460@example.com,
CUST-0033461,26-Mar-2022,Enterprise,user33461@example.com,L247028
0033462,11-Dec-2021,Consumer,user33462@example.com,L363728
c0033463,2022/08/02,Consumer,user33463@example.com,L227741
C0033464,2022/12/05, SMB ,user33464@example.com,L765517
0033465,09/16/2023,Consumer,user33465@example.com,L549496
C0033466,08/29/2023,Enterprise,user33466@example.com,L303882
C0033467,29-Feb-2024,SMB,user33467@example.com,
 C0033468 ,2021-07-25,Consumer,user33468@example.com,L333110
0033469,09-Jan-2020,consumer,user33469@example.com,L475577
0033470,29-May-2024,Consumer,user33470@example.com,L564299
C0033471,25-Mar-2024,Consumer,user33471@example.com,L172128
CUST-0033472,02-May-2024,Consumer,user33472@example.com,
CUST-0033473,08-Sep-2022,enterprise,user33473@example.com,L296426
cust-0033474,12/26/2021,Consumer,user33474@example.com,L886569
C0033475,24-Apr-2024,Enterprise,user33475@example.com,L724121
C0033476,2023-09-24,CONSUMER,user33476@example.com,L621588
CUST-0033477,2021-02-01,Enterprise,user33477@example.com,L370544
0033478,2024-01-03,SMB,user33478@example.com,L171226
cust-0033479,2021/03/29, Consumer ,user33479@example.com,L530282
CUST-0033480,21-Dec-2024,consumer,,L120548
cust-0033481,04/07/2022, Consumer ,user33481@example.com,L100898
0033482,2024-03-27, Consumer ,user33482@example.com,L472221
 C0033483 ,2022-05-18,SMB,user33483@example.com,
CUST-0033484,12/19/2021,Consumer,user33484@example.com,L639904
0033485,2021-01-02,SMB,user33485@example.com,L900382
c0033486,08/20/2020, SMB ,user33486@example.com,L525092
 CUST-0033487 ,2025/03/25, Consumer ,user33487@example.com,L841997
C0033488,07-Aug-2025, Consumer ,user33488@example.com,L718590
C0033489,2020/06/11,SMB,user33489@example.com,L611005
C0033490,2022-12-14,enterprise,user33490@example.com,
CUST-0033491,12/24/2024, Consumer ,user33491@example.com,L600085
 0033492 ,09/02/2022,SMB,user33492@example.com,L174265
 CUST-0033493 ,2024-11-17, Consumer ,user33493@example.com,L627582
CUST-0033494,22-Nov-2023,Enterprise,user33494@example.com,L118489
C0033495,2022/11/22,SMB,user33495@example.com,L984838
0033496,04/13/2021, SMB ,user33496@example.com,L469205
0033497,04-May-2020,enterprise,user33497@example.com,L483635
cust-0033498,03-Jan-2024,SMB,user33498@example.com,L936936
 0033499 ,2022-07-27,CONSUMER,user33499@example.com,L581792
 CUST-0033500 ,2024-07-20,SMB,user33500@example.com,L334103
C0033501,01/25/2024,smb,user33501@example.com,L104815
cust-0033502,2021-03-15,CONSUMER,user33502@example.com,
C0033503,08/03/2024,SMB,user33503@example.com,L570738
CUST-0033504,2024-08-19, SMB ,user33504@example.com,L546274
C0033505,15-Aug-2024, Consumer ,user33505@example.com,
CUST-0033506,05/27/2022,Consumer,user33506@example.com,L196269
0033507,2023-03-05,Consumer,user33507@example.com,L672999
cust-0033508,2022-06-02,CONSUMER,user33508@example.com,L161482
cust-0033509,2025-02-04, SMB ,user33509@example.com,L268923
 CUST-0033510 ,22-Jun-2024,SMB,user33510@example.com,L943429
cust-0033511,28-Sep-2022,Consumer,user33511@example.com,L411099
C0033512,2025/09/24, Consumer ,user33512@example.com,L547211
0033513,27-Jun-2022,SMB,user33513@example.com,L135421
 C0033514 ,2023/04/29,Enterprise,user33514@example.com,L463127
0033515,2023/09/10,SMB,user33515@example.com,L510946
CUST-0033516,10/22/2022,enterprise,,
0033517,09/17/2022,enterprise,user33517@example.com,L130931
0033518,2024-11-21,Enterprise,user33518@example.com,L495127
C0033519,26-Apr-2020,Consumer,user33519@example.com,L439329
0033520,2021-08-11, Consumer ,,L100028
CUST-0033521,12/19/2023, Consumer ,user33521@example.com,L156650
c0033522,07/11/2024,Consumer,user33522@example.com,L514441
 0033523 ,2024/02/01,Enterprise,user33523@example.com,L548463
0033524,02-Jul-2022,CONSUMER,,L302726
0033525,2021-05-10, SMB ,user33525@example.com,
 C0033526 ,10-Apr-2023,consumer,user33526@example.com,L198075
CUST-0033527,09-Oct-2022,smb,user33527@example.com,L303980
CUST-0033528,2022/06/20,Consumer,user33528@example.com,L884230
cust-0033529,2020-03-26,SMB,user33529@example.com,L288250
C0033530,10/12/2024, Enterprise ,user33530@example.com,L723984
 CUST-0033531 ,2024/10/26, SMB ,user33531@example.com,L740321
CUST-0033532,31-Jan-2021,SMB,user33532@example.com,L537292
C0033533,07/28/2025,SMB,user33533@example.com,L485468
cust-0033534,2021/01/03,SMB,user33534@example.com,L456087
0033535,2021-11-14,Consumer,user33535@example.com,L935519
c0033536,2025/06/10, Consumer ,user33536@example.com,L667851
0033537,2024-05-17,SMB,user33537@example.com,L733768
CUST-0033538,2025/04/12, Enterprise ,user33538@example.com,L887779
0033539,11/05/2022,smb,user33539@example.com,L507755
C0033540,2023-12-14, SMB ,user33540@example.com,L565686
 0033541 ,05-Feb-2023,Consumer,user33541@example.com,L838781
CUST-0033542,2024/12/09,Consumer,user33542@example.com,L729420
 C0033543 ,08/25/2023,Enterprise,user33543@example.com,L818500
 CUST-0033544 ,2020/04/10, Consumer ,user33544@example.com,L906104
c0033545,08-Sep-2023,Consumer,user33545@example.com,
CUST-0033546,2022/05/04,Consumer,user33546@example.com,L567435
C0033547,03/16/2023,consumer,user33547@example.com,L365154
 CUST-0033548 ,2021-06-12,SMB,user33548@example.com,L671045
0033549,20-Feb-2023,enterprise,user33549@example.com,
CUST-0033550,01/17/2020,consumer,user33550@example.com,L885015
0033551,17-Dec-2021,consumer,user33551@example.com,L735892
CUST-0033552,2022-10-11,Consumer,user33552@example.com,
CUST-0033553,26-May-2023,SMB,user33553@example.com,L615201
 CUST-0033554 ,2021-02-15,Consumer,user33554@example.com,
CUST-0033555,12-Aug-2023,Consumer,user33555@example.com,L912610
0033556,09/17/2022,Enterprise,user33556@example.com,L733988
c0033557,2020-07-01,CONSUMER,user33557@example.com,L188383
C0033558,2024-02-06,SMB,user33558@example.com,L403659
 CUST-0033559 ,2022/02/25,Enterprise,user33559@example.com,L829620
 CUST-0033560 ,30-Dec-2023, Enterprise ,user33560@example.com,L753116
C0033561,12/11/2025,Consumer,user33561@example.com,L573190
 C0033562 ,26-Apr-2023,Consumer,user33562@example.com,L455752
CUST-0033563,2024/04/12,Enterprise,user33563@example.com,L861947
 C0033564 ,2025-01-30,Consumer,user33564@example.com,L667308
